time,tls,phase,qi,qj,ai
789,B1,2,350,261,338
789,B1,3,0,0,0
789,B2,0,141,93,396
789,B2,1,1,30,44
789,B2,2,121,74,264
789,B2,3,1,30,44
789,C1,0,143,93,162
789,C1,1,9,36,18
789,C1,2,147,80,108
789,C1,3,9,36,18
790,B0,0,140,131,414
790,B0,1,15,22,46
790,B0,2,95,84,276
790,B0,3,15,22,46
790,B1,0,281,256,364
790,B1,1,0,0,0
790,B1,2,350,260,364
790,B1,3,0,0,0
790,B2,0,142,93,414
790,B2,1,0,30,46
790,B2,2,120,74,276
790,B2,3,0,30,46
790,C1,0,144,90,180
790,C1,1,11,36,20
790,C1,2,148,79,120
790,C1,3,11,36,20
791,B0,0,122,133,432
791,B0,1,13,23,48
791,B0,2,93,86,288
791,B0,3,13,23,48
791,B1,0,283,257,390
791,B1,1,0,0,0
791,B1,2,350,261,390
791,B1,3,0,0,0
791,B2,0,143,92,432
791,B2,1,0,30,48
791,B2,2,120,73,288
791,B2,3,0,30,48
791,C1,0,149,90,198
791,C1,1,11,36,22
791,C1,2,149,79,132
791,C1,3,11,36,22
792,B0,0,114,134,450
792,B0,1,12,23,50
792,B0,2,98,87,300
792,B0,3,12,23,50
792,B1,0,286,261,416
792,B1,1,0,0,0
792,B1,2,350,263,416
792,B1,3,0,0,0
792,B2,0,147,92,450
792,B2,1,0,30,50
792,B2,2,120,73,300
792,B2,3,0,30,50
792,C1,0,154,85,216
792,C1,1,12,36,24
792,C1,2,150,77,144
792,C1,3,12,36,24
793,B0,0,112,135,468
793,B0,1,11,24,52
793,B0,2,97,88,312
793,B0,3,11,24,52
793,B1,0,291,262,442
793,B1,1,0,0,0
793,B1,2,350,263,442
793,B1,3,0,0,0
793,B2,0,144,93,468
793,B2,1,0,30,52
793,B2,2,120,74,312
793,B2,3,0,30,52
793,C1,0,157,84,234
793,C1,1,12,36,26
793,C1,2,149,77,156
793,C1,3,12,36,26
794,B1,0,291,263,468
794,B1,1,0,0,0
794,B1,2,350,263,468
794,B1,3,0,0,0
794,C1,0,165,81,252
794,C1,1,13,36,28
794,C1,2,149,76,168
794,C1,3,13,36,28
795,A1,0,106,117,18
795,A1,1,0,28,2
795,A1,2,98,91,12
795,A1,3,0,28,2
795,B1,0,290,265,494
795,B1,1,0,0,0
795,B1,2,350,264,494
795,B1,3,0,0,0
795,C1,0,168,78,270
795,C1,1,13,36,30
795,C1,2,149,75,180
795,C1,3,13,36,30
796,B1,0,292,266,520
796,B1,1,0,0,0
796,B1,2,350,263,520
796,B1,3,0,0,0
796,C1,0,170,75,288
796,C1,1,13,36,32
796,C1,2,150,74,192
796,C1,3,13,36,32
797,B1,0,298,265,546
797,B1,1,0,0,0
797,B1,2,350,262,546
797,B1,3,0,0,0
797,C1,0,171,75,306
797,C1,1,11,36,34
797,C1,2,151,74,204
797,C1,3,11,36,34
798,B1,0,301,267,572
798,B1,1,0,0,0
798,B1,2,350,263,572
798,B1,3,0,0,0
798,C1,0,168,77,324
798,C1,1,10,36,36
798,C1,2,151,75,216
798,C1,3,10,36,36
799,B1,0,312,265,598
799,B1,1,0,0,0
799,B1,2,350,260,598
799,B1,3,0,0,0
799,C1,0,164,79,342
799,C1,1,7,36,38
799,C1,2,148,76,228
799,C1,3,7,36,38
800,B1,0,316,265,624
800,B1,1,0,0,0
800,B1,2,350,260,624
800,B1,3,0,0,0
800,C1,0,162,79,360
800,C1,1,7,36,40
800,C1,2,149,76,240
800,C1,3,7,36,40
801,B1,0,320,264,650
801,B1,1,0,0,0
801,B1,2,350,259,650
801,B1,3,0,0,0
801,C1,0,163,81,378
801,C1,1,7,36,42
801,C1,2,149,77,252
801,C1,3,7,36,42
802,B1,0,325,264,676
802,B1,1,0,0,0
802,B1,2,350,260,676
802,B1,3,0,0,0
802,C1,0,162,83,396
802,C1,1,7,36,44
802,C1,2,149,78,264
802,C1,3,7,36,44
803,C1,0,158,85,414
803,C1,1,7,36,46
803,C1,2,149,79,276
803,C1,3,7,36,46
804,C1,0,161,85,432
804,C1,1,8,36,48
804,C1,2,150,79,288
804,C1,3,8,36,48
805,C1,0,165,88,450
805,C1,1,10,36,50
805,C1,2,152,80,300
805,C1,3,10,36,50
806,C1,0,165,91,468
806,C1,1,10,36,52
806,C1,2,152,81,312
806,C1,3,10,36,52
808,B0,0,81,145,18
808,B0,1,0,33,2
808,B0,2,98,97,12
808,B0,3,0,33,2
808,B2,0,133,99,18
808,B2,1,0,31,2
808,B2,2,120,83,12
808,B2,3,0,31,2
809,B2,0,130,100,36
809,B2,1,0,32,4
809,B2,2,120,84,24
809,B2,3,0,32,4
810,A1,0,136,113,18
810,A1,1,1,28,2
810,A1,2,79,89,12
810,A1,3,1,28,2
810,B2,0,130,100,54
810,B2,1,0,32,6
810,B2,2,120,84,36
810,B2,3,0,32,6
811,B2,0,130,104,72
811,B2,1,0,32,8
811,B2,2,120,86,48
811,B2,3,0,32,8
812,B2,0,127,102,90
812,B2,1,0,32,10
812,B2,2,120,85,60
812,B2,3,0,32,10
813,B2,0,127,104,108
813,B2,1,0,32,12
813,B2,2,120,86,72
813,B2,3,0,32,12
814,B2,0,127,102,126
814,B2,1,0,32,14
814,B2,2,120,85,84
814,B2,3,0,32,14
815,B2,0,127,104,144
815,B2,1,0,32,16
815,B2,2,120,86,96
815,B2,3,0,32,16
816,B2,0,130,106,162
816,B2,1,0,32,18
816,B2,2,117,87,108
816,B2,3,0,32,18
817,B1,0,355,225,26
817,B1,1,0,0,0
817,B1,2,350,229,26
817,B1,3,0,0,0
817,B2,0,130,102,180
817,B2,1,0,32,20
817,B2,2,113,85,120
817,B2,3,0,32,20
818,B2,0,130,102,198
818,B2,1,0,31,22
818,B2,2,109,84,132
818,B2,3,0,31,22
819,B2,0,130,101,216
819,B2,1,0,30,24
819,B2,2,105,83,144
819,B2,3,0,30,24
820,B2,0,127,99,234
820,B2,1,0,29,26
820,B2,2,101,81,156
820,B2,3,0,29,26
821,B2,0,127,100,252
821,B2,1,0,28,28
821,B2,2,100,81,168
821,B2,3,0,28,28
821,C1,0,157,94,18
821,C1,1,4,36,2
821,C1,2,146,80,12
821,C1,3,4,36,2
822,B2,0,127,96,270
822,B2,1,0,27,30
822,B2,2,96,78,180
822,B2,3,0,27,30
822,C1,0,157,94,36
822,C1,1,4,36,4
822,C1,2,146,80,24
822,C1,3,4,36,4
823,B0,0,139,139,18
823,B0,1,6,31,2
823,B0,2,63,91,12
823,B0,3,6,31,2
823,B2,0,127,97,288
823,B2,1,0,26,32
823,B2,2,95,78,192
823,B2,3,0,26,32
823,C1,0,155,94,54
823,C1,1,5,36,6
823,C1,2,147,80,36
823,C1,3,5,36,6
824,B2,0,124,97,306
824,B2,1,0,26,34
824,B2,2,92,78,204
824,B2,3,0,26,34
824,C1,0,157,94,72
824,C1,1,6,36,8
824,C1,2,148,80,48
824,C1,3,6,36,8
825,A1,0,123,91,18
825,A1,1,0,28,2
825,A1,2,75,78,12
825,A1,3,0,28,2
825,B2,0,127,97,324
825,B2,1,0,26,36
825,B2,2,92,78,216
825,B2,3,0,26,36
825,C1,0,157,94,90
825,C1,1,6,36,10
825,C1,2,149,80,60
825,C1,3,6,36,10
826,A1,0,124,93,36
826,A1,1,0,28,4
826,A1,2,73,79,24
826,A1,3,0,28,4
826,B2,0,121,98,342
826,B2,1,0,26,38
826,B2,2,88,79,228
826,B2,3,0,26,38
826,C1,0,162,94,108
826,C1,1,7,36,12
826,C1,2,150,80,72
826,C1,3,7,36,12
827,A1,0,124,95,54
827,A1,1,0,28,6
827,A1,2,73,80,36
827,A1,3,0,28,6
827,B2,0,118,99,360
827,B2,1,0,26,40
827,B2,2,94,80,240
827,B2,3,0,26,40
827,C1,0,164,94,126
827,C1,1,8,36,14
827,C1,2,151,80,84
827,C1,3,8,36,14
828,A1,0,127,91,72
828,A1,1,0,28,8
828,A1,2,73,78,48
828,A1,3,0,28,8
828,B2,0,118,100,378
828,B2,1,0,26,42
828,B2,2,91,81,252
828,B2,3,0,26,42
828,C1,0,165,94,144
828,C1,1,8,36,16
828,C1,2,152,80,96
828,C1,3,8,36,16
829,A1,0,128,93,90
829,A1,1,0,28,10
829,A1,2,72,79,60
829,A1,3,0,28,10
829,B2,0,121,100,396
829,B2,1,0,26,44
829,B2,2,91,81,264
829,B2,3,0,26,44
829,C1,0,167,94,162
829,C1,1,9,36,18
829,C1,2,153,80,108
829,C1,3,9,36,18
830,A1,0,132,93,108
830,A1,1,0,28,12
830,A1,2,72,79,72
830,A1,3,0,28,12
830,B2,0,124,100,414
830,B2,1,0,26,46
830,B2,2,88,81,276
830,B2,3,0,26,46
830,C1,0,169,94,180
830,C1,1,10,36,20
830,C1,2,154,80,120
830,C1,3,10,36,20
831,A1,0,133,91,126
831,A1,1,0,28,14
831,A1,2,72,78,84
831,A1,3,0,28,14
831,B2,0,121,100,432
831,B2,1,0,26,48
831,B2,2,88,81,288
831,B2,3,0,26,48
831,C1,0,169,94,198
831,C1,1,10,36,22
831,C1,2,154,80,132
831,C1,3,10,36,22
832,A1,0,136,93,144
832,A1,1,0,28,16
832,A1,2,74,79,96
832,A1,3,0,28,16
832,B1,0,280,194,26
832,B1,1,0,0,0
832,B1,2,350,211,26
832,B1,3,0,0,0
832,B2,0,123,100,450
832,B2,1,0,26,50
832,B2,2,87,81,300
832,B2,3,0,26,50
832,C1,0,165,94,216
832,C1,1,10,36,24
832,C1,2,154,80,144
832,C1,3,10,36,24
833,A1,0,136,95,162
833,A1,1,0,28,18
833,A1,2,74,80,108
833,A1,3,0,28,18
833,B2,0,117,102,468
833,B2,1,0,26,52
833,B2,2,84,82,312
833,B2,3,0,26,52
833,C1,0,167,94,234
833,C1,1,11,36,26
833,C1,2,155,80,156
833,C1,3,11,36,26
834,A1,0,136,89,180
834,A1,1,0,28,20
834,A1,2,77,77,120
834,A1,3,0,28,20
834,C1,0,169,94,252
834,C1,1,12,36,28
834,C1,2,156,80,168
834,C1,3,12,36,28
835,A1,0,136,89,198
835,A1,1,0,28,22
835,A1,2,81,77,132
835,A1,3,0,28,22
835,C1,0,174,94,270
835,C1,1,13,36,30
835,C1,2,157,80,180
835,C1,3,13,36,30
836,A1,0,136,93,216
836,A1,1,0,28,24
836,A1,2,83,79,144
836,A1,3,0,28,24
836,C1,0,174,94,288
836,C1,1,13,36,32
836,C1,2,157,80,192
836,C1,3,13,36,32
837,A1,0,136,95,234
837,A1,1,0,28,26
837,A1,2,83,80,156
837,A1,3,0,28,26
837,C1,0,177,94,306
837,C1,1,14,36,34
837,C1,2,159,80,204
837,C1,3,14,36,34
838,A1,0,132,93,252
838,A1,1,0,28,28
838,A1,2,83,79,168
838,A1,3,0,28,28
838,B0,0,72,125,18
838,B0,1,0,23,2
838,B0,2,43,76,12
838,B0,3,0,23,2
838,C1,0,179,94,324
838,C1,1,15,36,36
838,C1,2,160,80,216
838,C1,3,15,36,36
839,A1,0,132,91,270
839,A1,1,0,28,30
839,A1,2,85,78,180
839,A1,3,0,28,30
839,B0,0,75,123,36
839,B0,1,0,22,4
839,B0,2,43,74,24
839,B0,3,0,22,4
839,C1,0,181,92,342
839,C1,1,16,36,38
839,C1,2,161,79,228
839,C1,3,16,36,38
840,A1,0,132,95,288
840,A1,1,0,28,32
840,A1,2,87,80,192
840,A1,3,0,28,32
840,B0,0,72,125,54
840,B0,1,0,23,6
840,B0,2,46,76,36
840,B0,3,0,23,6
840,C1,0,183,90,360
840,C1,1,17,36,40
840,C1,2,162,78,240
840,C1,3,17,36,40
841,A1,0,131,97,306
841,A1,1,0,28,34
841,A1,2,88,81,204
841,A1,3,0,28,34
841,C1,0,179,88,378
841,C1,1,17,36,42
841,C1,2,162,77,252
841,C1,3,17,36,42
